"Line#","Date","Temperature (S-THC 21559981:22071558-1),°C,21559981"
"18369","25-08-23 01:40:00 -0500","-2.474"
"18370","25-08-23 01:45:00 -0500","-2.217"
"18371","25-08-23 01:50:00 -0500","-2.41"
"18372","25-08-23 01:55:00 -0500","-2.968"
"18373","25-08-23 02:00:00 -0500","-3.225"
"18374","25-08-23 02:05:00 -0500","-2.946"
"18375","25-08-23 02:10:00 -0500","-2.86"
"18376","25-08-23 02:15:00 -0500","-3.289"
"18377","25-08-23 02:20:00 -0500","-3.418"
"18378","25-08-23 02:25:00 -0500","-3.354"
"18379","25-08-23 02:30:00 -0500","-3.268"
"18380","25-08-23 02:35:00 -0500","-3.096"
"18381","25-08-23 02:40:00 -0500","-3.075"
"18382","25-08-23 02:45:00 -0500","-2.946"
"18383","25-08-23 02:50:00 -0500","-2.367"
"18384","25-08-23 02:55:00 -0500","-1.895"
"18385","25-08-23 03:00:00 -0500","-1.702"
"18386","25-08-23 03:05:00 -0500","-1.488"
"18387","25-08-23 03:10:00 -0500","-1.209"
"18388","25-08-23 03:15:00 -0500","-0.93"
"18389","25-08-23 03:20:00 -0500","-0.63"
"18390","25-08-23 03:25:00 -0500","-0.437"
"18391","25-08-23 03:30:00 -0500","-0.287"
"18392","25-08-23 03:35:00 -0500","-0.329"
"18393","25-08-23 03:40:00 -0500","-0.244"
"18394","25-08-23 03:45:00 -0500","-0.051"
"18395","25-08-23 03:50:00 -0500","0.164"
"18396","25-08-23 03:55:00 -0500","0.292"
"18397","25-08-23 04:00:00 -0500","0.142"
"18398","25-08-23 04:05:00 -0500","-0.094"
"18399","25-08-23 04:10:00 -0500","-0.115"
"18400","25-08-23 04:15:00 -0500","0.25"
"18401","25-08-23 04:20:00 -0500","0.164"
"18402","25-08-23 04:25:00 -0500","-0.351"
"18403","25-08-23 04:30:00 -0500","-0.501"
"18404","25-08-23 04:35:00 -0500","-0.544"
"18405","25-08-23 04:40:00 -0500","-0.501"
"18406","25-08-23 04:45:00 -0500","-0.351"
"18407","25-08-23 04:50:00 -0500","-0.458"
"18408","25-08-23 04:55:00 -0500","-0.48"
"18409","25-08-23 05:00:00 -0500","-0.222"
"18410","25-08-23 05:05:00 -0500","0.099"
"18411","25-08-23 05:10:00 -0500","0.421"
"18412","25-08-23 05:15:00 -0500","0.7"
"18413","25-08-23 05:20:00 -0500","0.786"
"18414","25-08-23 05:25:00 -0500","0.936"
"18415","25-08-23 05:30:00 -0500","1.022"
"18416","25-08-23 05:35:00 -0500","1.065"
"18417","25-08-23 05:40:00 -0500","1"
"18418","25-08-23 05:45:00 -0500","1"
"18419","25-08-23 05:50:00 -0500","1.108"
"18420","25-08-23 05:55:00 -0500","1.15"
"18421","25-08-23 06:00:00 -0500","1.279"
"18422","25-08-23 06:05:00 -0500","1.494"
"18423","25-08-23 06:10:00 -0500","1.815"
"18424","25-08-23 06:15:00 -0500","2.008"
"18425","25-08-23 06:20:00 -0500","2.094"
"18426","25-08-23 06:25:00 -0500","2.502"
"18427","25-08-23 06:30:00 -0500","2.823"
"18428","25-08-23 06:35:00 -0500","3.124"
"18429","25-08-23 06:40:00 -0500","3.574"
"18430","25-08-23 06:45:00 -0500","3.767"
"18431","25-08-23 06:50:00 -0500","3.831"
"18432","25-08-23 06:55:00 -0500","4.175"
"18433","25-08-23 07:00:00 -0500","4.904"
"18434","25-08-23 07:05:00 -0500","5.504"
"18435","25-08-23 07:10:00 -0500","5.719"
"18436","25-08-23 07:15:00 -0500","5.783"
"18437","25-08-23 07:20:00 -0500","5.483"
"18438","25-08-23 07:25:00 -0500","5.419"
"18439","25-08-23 07:30:00 -0500","6.255"
"18440","25-08-23 07:35:00 -0500","8.507"
"18441","25-08-23 07:40:00 -0500","10.051"
"18442","25-08-23 07:45:00 -0500","11.982"
"18443","25-08-23 07:50:00 -0500","13.29"
"18444","25-08-23 07:55:00 -0500","13.183"
"18445","25-08-23 08:00:00 -0500","13.59"
"18446","25-08-23 08:05:00 -0500","14.598"
"18447","25-08-23 08:10:00 -0500","15.177"
"18448","25-08-23 08:15:00 -0500","14.641"
"18449","25-08-23 08:20:00 -0500","16.872"
"18450","25-08-23 08:25:00 -0500","17.58"
"18451","25-08-23 08:30:00 -0500","18.652"
"18452","25-08-23 08:35:00 -0500","19.982"
"18453","25-08-23 08:40:00 -0500","19.081"
"18454","25-08-23 08:45:00 -0500","18.781"
"18455","25-08-23 08:50:00 -0500","20.11"
"18456","25-08-23 08:55:00 -0500","18.137"
"18457","25-08-23 09:00:00 -0500","17.73"
"18458","25-08-23 09:05:00 -0500","19.66"
"18459","25-08-23 09:10:00 -0500","18.116"
"18460","25-08-23 09:15:00 -0500","20.218"
"18461","25-08-23 09:20:00 -0500","20.346"
"18462","25-08-23 09:25:00 -0500","20.882"
"18463","25-08-23 09:30:00 -0500","22.663"
"18464","25-08-23 09:35:00 -0500","20.175"
"18465","25-08-23 09:40:00 -0500","19.445"
"18466","25-08-23 09:45:00 -0500","18.416"
"18467","25-08-23 09:50:00 -0500","21.183"
"18468","25-08-23 09:55:00 -0500","20.067"
"18469","25-08-23 10:00:00 -0500","21.976"
"18470","25-08-23 10:05:00 -0500","21.655"
"18471","25-08-23 10:10:00 -0500","17.344"
"18472","25-08-23 10:15:00 -0500","17.515"
"18473","25-08-23 10:20:00 -0500","17.73"
"18474","25-08-23 10:25:00 -0500","19.488"
"18475","25-08-23 10:30:00 -0500","19.874"
"18476","25-08-23 10:35:00 -0500","17.944"
"18477","25-08-23 10:40:00 -0500","17.344"
"18478","25-08-23 10:45:00 -0500","15.692"
"18479","25-08-23 10:50:00 -0500","17.494"
"18480","25-08-23 10:55:00 -0500","16.121"
"18481","25-08-23 11:00:00 -0500","15.349"
"18482","25-08-23 11:05:00 -0500","20.132"
"18483","25-08-23 11:10:00 -0500","22.555"
"18484","25-08-23 11:15:00 -0500","20.046"
"18485","25-08-23 11:20:00 -0500","24.336"
"18486","25-08-23 11:25:00 -0500","18.931"
"18487","25-08-23 11:30:00 -0500","20.775"
"18488","25-08-23 11:35:00 -0500","22.963"
"18489","25-08-23 11:40:00 -0500","20.99"
"18490","25-08-23 11:45:00 -0500","27.274"
"18491","25-08-23 11:50:00 -0500","25.043"
"18492","25-08-23 11:55:00 -0500","21.504"
"18493","25-08-23 12:00:00 -0500","23.499"
"18494","25-08-23 12:05:00 -0500","20.99"
"18495","25-08-23 12:10:00 -0500","24.421"
"18496","25-08-23 12:15:00 -0500","18.609"
"18497","25-08-23 12:20:00 -0500","18.609"
"18498","25-08-23 12:25:00 -0500","18.866"
"18499","25-08-23 12:30:00 -0500","20.025"
"18500","25-08-23 12:35:00 -0500","18.609"
"18501","25-08-23 12:40:00 -0500","17.773"
"18502","25-08-23 12:45:00 -0500","17.58"
"18503","25-08-23 12:50:00 -0500","17.494"
"18504","25-08-23 12:55:00 -0500","18.352"
"18505","25-08-23 13:00:00 -0500","19.21"
"18506","25-08-23 13:05:00 -0500","18.802"
"18507","25-08-23 13:10:00 -0500","19.274"
"18508","25-08-23 13:15:00 -0500","18.759"
"18509","25-08-23 13:20:00 -0500","17.794"
"18510","25-08-23 13:25:00 -0500","19.445"
"18511","25-08-23 13:30:00 -0500","22.084"
"18512","25-08-23 13:35:00 -0500","19.038"
"18513","25-08-23 13:40:00 -0500","20.797"
"18514","25-08-23 13:45:00 -0500","19.596"
"18515","25-08-23 13:50:00 -0500","17.172"
"18516","25-08-23 13:55:00 -0500","16.4"
"18517","25-08-23 14:00:00 -0500","15.992"
"18518","25-08-23 14:05:00 -0500","17.837"
"18519","25-08-23 14:10:00 -0500","17.386"
"18520","25-08-23 14:15:00 -0500","16.035"
"18521","25-08-23 14:20:00 -0500","15.821"
"18522","25-08-23 14:25:00 -0500","15.649"
"18523","25-08-23 14:30:00 -0500","15.799"
"18524","25-08-23 14:35:00 -0500","15.799"
"18525","25-08-23 14:40:00 -0500","15.263"
"18526","25-08-23 14:45:00 -0500","13.89"
"18527","25-08-23 14:50:00 -0500","13.054"
"18528","25-08-23 14:55:00 -0500","13.054"
"18529","25-08-23 15:00:00 -0500","13.054"
"18530","25-08-23 15:05:00 -0500","13.14"
"18531","25-08-23 15:10:00 -0500","13.998"
"18532","25-08-23 15:15:00 -0500","15.799"
"18533","25-08-23 15:20:00 -0500","18.652"
"18534","25-08-23 15:25:00 -0500","18.738"
"18535","25-08-23 15:30:00 -0500","20.025"
"18536","25-08-23 15:35:00 -0500","17.858"
"18537","25-08-23 15:40:00 -0500","16.336"
"18538","25-08-23 15:45:00 -0500","16.228"
"18539","25-08-23 15:50:00 -0500","17.451"
"18540","25-08-23 15:55:00 -0500","16.164"
"18541","25-08-23 16:00:00 -0500","15.799"
"18542","25-08-23 16:05:00 -0500","16.1"
"18543","25-08-23 16:10:00 -0500","17.258"
"18544","25-08-23 16:15:00 -0500","16.293"
"18545","25-08-23 16:20:00 -0500","14.834"
"18546","25-08-23 16:25:00 -0500","15.478"
"18547","25-08-23 16:30:00 -0500","17.365"
"18548","25-08-23 16:35:00 -0500","18.823"
"18549","25-08-23 16:40:00 -0500","18.609"
"18550","25-08-23 16:45:00 -0500","17.794"
"18551","25-08-23 16:50:00 -0500","17.751"
"18552","25-08-23 16:55:00 -0500","17.108"
"18553","25-08-23 17:00:00 -0500","15.478"
"18554","25-08-23 17:05:00 -0500","15.756"
"18555","25-08-23 17:10:00 -0500","13.183"
"18556","25-08-23 17:15:00 -0500","12.818"
"18557","25-08-23 17:20:00 -0500","12.668"
"18558","25-08-23 17:25:00 -0500","12.303"
"18559","25-08-23 17:30:00 -0500","11.789"
"18560","25-08-23 17:35:00 -0500","11.853"
"18561","25-08-23 17:40:00 -0500","11.445"
"18562","25-08-23 17:45:00 -0500","11.681"
"18563","25-08-23 17:50:00 -0500","11.746"
"18564","25-08-23 17:55:00 -0500","11.445"
"18565","25-08-23 18:00:00 -0500","11.252"
"18566","25-08-23 18:05:00 -0500","10.952"
"18567","25-08-23 18:10:00 -0500","10.888"
"18568","25-08-23 18:15:00 -0500","10.609"
"18569","25-08-23 18:20:00 -0500","10.716"
"18570","25-08-23 18:25:00 -0500","10.63"
"18571","25-08-23 18:30:00 -0500","10.309"
"18572","25-08-23 18:35:00 -0500","10.33"
"18573","25-08-23 18:40:00 -0500","9.923"
"18574","25-08-23 18:45:00 -0500","10.137"
"18575","25-08-23 18:50:00 -0500","10.309"
"18576","25-08-23 18:55:00 -0500","10.244"
"18577","25-08-23 19:00:00 -0500","10.201"
"18578","25-08-23 19:05:00 -0500","10.18"
"18579","25-08-23 19:10:00 -0500","9.923"
"18580","25-08-23 19:15:00 -0500","10.073"
"18581","25-08-23 19:20:00 -0500","9.322"
"18582","25-08-23 19:25:00 -0500","9.043"
"18583","25-08-23 19:30:00 -0500","8.528"
"18584","25-08-23 19:35:00 -0500","8.528"
"18585","25-08-23 19:40:00 -0500","8.722"
"18586","25-08-23 19:45:00 -0500","8.636"
"18587","25-08-23 19:50:00 -0500","8.872"
"18588","25-08-23 19:55:00 -0500","8.528"
"18589","25-08-23 20:00:00 -0500","9.022"
"18590","25-08-23 20:05:00 -0500","9.043"
"18591","25-08-23 20:10:00 -0500","8.7"
"18592","25-08-23 20:15:00 -0500","9.043"
"18593","25-08-23 20:20:00 -0500","8.786"
"18594","25-08-23 20:25:00 -0500","7.971"
"18595","25-08-23 20:30:00 -0500","7.778"
"18596","25-08-23 20:35:00 -0500","7.713"
"18597","25-08-23 20:40:00 -0500","7.842"
"18598","25-08-23 20:45:00 -0500","7.713"
"18599","25-08-23 20:50:00 -0500","8.014"
"18600","25-08-23 20:55:00 -0500","8.121"
"18601","25-08-23 21:00:00 -0500","8.207"
"18602","25-08-23 21:05:00 -0500","8.164"
"18603","25-08-23 21:10:00 -0500","7.413"
"18604","25-08-23 21:15:00 -0500","6.748"
"18605","25-08-23 21:20:00 -0500","5.976"
"18606","25-08-23 21:25:00 -0500","6.384"
"18607","25-08-23 21:30:00 -0500","6.169"
"18608","25-08-23 21:35:00 -0500","5.955"
"18609","25-08-23 21:40:00 -0500","5.504"
"18610","25-08-23 21:45:00 -0500","5.526"
"18611","25-08-23 21:50:00 -0500","5.59"
"18612","25-08-23 21:55:00 -0500","5.998"
"18613","25-08-23 22:00:00 -0500","6.512"
"18614","25-08-23 22:05:00 -0500","5.869"
"18615","25-08-23 22:10:00 -0500","5.74"
"18616","25-08-23 22:15:00 -0500","5.848"
"18617","25-08-23 22:20:00 -0500","6.062"
"18618","25-08-23 22:25:00 -0500","5.376"
"18619","25-08-23 22:30:00 -0500","5.011"
"18620","25-08-23 22:35:00 -0500","5.032"
"18621","25-08-23 22:40:00 -0500","6.255"
"18622","25-08-23 22:45:00 -0500","7.113"
"18623","25-08-23 22:50:00 -0500","7.542"
"18624","25-08-23 22:55:00 -0500","7.542"
"18625","25-08-23 23:00:00 -0500","7.542"
"18626","25-08-23 23:05:00 -0500","7.735"
"18627","25-08-23 23:10:00 -0500","7.478"
"18628","25-08-23 23:15:00 -0500","7.778"
"18629","25-08-23 23:20:00 -0500","7.907"
"18630","25-08-23 23:25:00 -0500","7.864"
"18631","25-08-23 23:30:00 -0500","7.735"
"18632","25-08-23 23:35:00 -0500","7.949"
"18633","25-08-23 23:40:00 -0500","7.885"
"18634","25-08-23 23:45:00 -0500","7.756"
"18635","25-08-23 23:50:00 -0500","7.671"
"18636","25-08-23 23:55:00 -0500","7.456"
"18637","25-08-24 00:00:00 -0500","7.52"
"18638","25-08-24 00:05:00 -0500","7.585"
"18639","25-08-24 00:10:00 -0500","7.628"
"18640","25-08-24 00:15:00 -0500","7.478"
"18641","25-08-24 00:20:00 -0500","7.478"
"18642","25-08-24 00:25:00 -0500","7.52"
"18643","25-08-24 00:30:00 -0500","7.478"
"18644","25-08-24 00:35:00 -0500","7.37"
"18645","25-08-24 00:40:00 -0500","7.263"
"18646","25-08-24 00:45:00 -0500","7.177"
"18647","25-08-24 00:50:00 -0500","7.134"
"18648","25-08-24 00:55:00 -0500","7.22"
"18649","25-08-24 01:00:00 -0500","7.113"
"18650","25-08-24 01:05:00 -0500","7.22"
"18651","25-08-24 01:10:00 -0500","7.327"
"18652","25-08-24 01:15:00 -0500","7.199"
"18653","25-08-24 01:20:00 -0500","6.62"
"18654","25-08-24 01:25:00 -0500","6.255"
"18655","25-08-24 01:30:00 -0500","6.255"
"18656","25-08-24 01:35:00 -0500","6.341"
"18657","25-08-24 01:40:00 -0500","6.255"
"18658","25-08-24 01:45:00 -0500","6.212"
"18659","25-08-24 01:50:00 -0500","6.255"
"18660","25-08-24 01:55:00 -0500","6.234"
"18661","25-08-24 02:00:00 -0500","6.148"
"18662","25-08-24 02:05:00 -0500","6.148"
"18663","25-08-24 02:10:00 -0500","5.848"
"18664","25-08-24 02:15:00 -0500","5.612"
"18665","25-08-24 02:20:00 -0500","5.397"
"18666","25-08-24 02:25:00 -0500","5.161"
"18667","25-08-24 02:30:00 -0500","4.947"
"18668","25-08-24 02:35:00 -0500","4.818"
"18669","25-08-24 02:40:00 -0500","4.689"
"18670","25-08-24 02:45:00 -0500","4.625"
"18671","25-08-24 02:50:00 -0500","4.646"
"18672","25-08-24 02:55:00 -0500","4.882"
"18673","25-08-24 03:00:00 -0500","5.226"
"18674","25-08-24 03:05:00 -0500","5.226"
"18675","25-08-24 03:10:00 -0500","5.247"
"18676","25-08-24 03:15:00 -0500","5.183"
"18677","25-08-24 03:20:00 -0500","4.775"
"18678","25-08-24 03:25:00 -0500","5.268"
"18679","25-08-24 03:30:00 -0500","5.397"
"18680","25-08-24 03:35:00 -0500","5.569"
"18681","25-08-24 03:40:00 -0500","4.968"
"18682","25-08-24 03:45:00 -0500","5.054"
"18683","25-08-24 03:50:00 -0500","4.689"
"18684","25-08-24 03:55:00 -0500","4.947"
"18685","25-08-24 04:00:00 -0500","4.904"
"18686","25-08-24 04:05:00 -0500","4.797"
"18687","25-08-24 04:10:00 -0500","4.775"
"18688","25-08-24 04:15:00 -0500","4.99"
"18689","25-08-24 04:20:00 -0500","5.183"
"18690","25-08-24 04:25:00 -0500","5.333"
"18691","25-08-24 04:30:00 -0500","5.397"
"18692","25-08-24 04:35:00 -0500","5.483"
"18693","25-08-24 04:40:00 -0500","5.483"
"18694","25-08-24 04:45:00 -0500","5.29"
"18695","25-08-24 04:50:00 -0500","5.354"
"18696","25-08-24 04:55:00 -0500","5.59"
"18697","25-08-24 05:00:00 -0500","5.44"
"18698","25-08-24 05:05:00 -0500","5.826"
"18699","25-08-24 05:10:00 -0500","5.826"
"18700","25-08-24 05:15:00 -0500","5.59"
"18701","25-08-24 05:20:00 -0500","5.461"
"18702","25-08-24 05:25:00 -0500","5.226"
"18703","25-08-24 05:30:00 -0500","5.311"
"18704","25-08-24 05:35:00 -0500","5.376"
"18705","25-08-24 05:40:00 -0500","5.268"
"18706","25-08-24 05:45:00 -0500","5.461"
"18707","25-08-24 05:50:00 -0500","5.74"
"18708","25-08-24 05:55:00 -0500","5.826"
"18709","25-08-24 06:00:00 -0500","5.461"
"18710","25-08-24 06:05:00 -0500","5.461"
"18711","25-08-24 06:10:00 -0500","5.848"
"18712","25-08-24 06:15:00 -0500","6.105"
"18713","25-08-24 06:20:00 -0500","6.276"
"18714","25-08-24 06:25:00 -0500","6.555"
"18715","25-08-24 06:30:00 -0500","6.663"
"18716","25-08-24 06:35:00 -0500","6.813"
"18717","25-08-24 06:40:00 -0500","6.984"
"18718","25-08-24 06:45:00 -0500","7.177"
"18719","25-08-24 06:50:00 -0500","7.542"
"18720","25-08-24 06:55:00 -0500","7.713"
"18721","25-08-24 07:00:00 -0500","7.949"
"18722","25-08-24 07:05:00 -0500","7.885"
"18723","25-08-24 07:10:00 -0500","8.078"
"18724","25-08-24 07:15:00 -0500","8.25"
"18725","25-08-24 07:20:00 -0500","8.378"
"18726","25-08-24 07:25:00 -0500","8.507"
"18727","25-08-24 07:30:00 -0500","8.528"
"18728","25-08-24 07:35:00 -0500","9.301"
"18729","25-08-24 07:40:00 -0500","9.365"
"18730","25-08-24 07:45:00 -0500","9.15"
"18731","25-08-24 07:50:00 -0500","8.936"
"18732","25-08-24 07:55:00 -0500","9.279"
"18733","25-08-24 08:00:00 -0500","9.794"
"18734","25-08-24 08:05:00 -0500","9.022"
"18735","25-08-24 08:10:00 -0500","8.915"
"18736","25-08-24 08:15:00 -0500","8.957"
"18737","25-08-24 08:20:00 -0500","9.108"
"18738","25-08-24 08:25:00 -0500","9.408"
"18739","25-08-24 08:30:00 -0500","9.429"
"18740","25-08-24 08:35:00 -0500","9.601"
"18741","25-08-24 08:40:00 -0500","9.987"
"18742","25-08-24 08:45:00 -0500","10.845"
"18743","25-08-24 08:50:00 -0500","12.239"
"18744","25-08-24 08:55:00 -0500","12.968"
"18745","25-08-24 09:00:00 -0500","13.247"
"18746","25-08-24 09:05:00 -0500","13.633"
"18747","25-08-24 09:10:00 -0500","13.311"
"18748","25-08-24 09:15:00 -0500","12.604"
"18749","25-08-24 09:20:00 -0500","11.789"
"18750","25-08-24 09:25:00 -0500","11.467"
"18751","25-08-24 09:30:00 -0500","11.124"
"18752","25-08-24 09:35:00 -0500","11.317"
"18753","25-08-24 09:40:00 -0500","11.488"
"18754","25-08-24 09:45:00 -0500","12.239"
"18755","25-08-24 09:50:00 -0500","12.775"
"18756","25-08-24 09:55:00 -0500","12.561"
"18757","25-08-24 10:00:00 -0500","14.534"
"18758","25-08-24 10:05:00 -0500","14.448"
"18759","25-08-24 10:10:00 -0500","16.85"
"18760","25-08-24 10:15:00 -0500","15.928"
"18761","25-08-24 10:20:00 -0500","15.971"
"18762","25-08-24 10:25:00 -0500","16.636"
"18763","25-08-24 10:30:00 -0500","16.464"
"18764","25-08-24 10:35:00 -0500","14.791"
"18765","25-08-24 10:40:00 -0500","17.73"
"18766","25-08-24 10:45:00 -0500","18.395"
"18767","25-08-24 10:50:00 -0500","21.462"
"18768","25-08-24 10:55:00 -0500","18.266"
"18769","25-08-24 11:00:00 -0500","21.783"
"18770","25-08-24 11:05:00 -0500","17.687"
"18771","25-08-24 11:10:00 -0500","16.121"
"18772","25-08-24 11:15:00 -0500","14.62"
"18773","25-08-24 11:20:00 -0500","17.129"
"18774","25-08-24 11:25:00 -0500","14.405"
"18775","25-08-24 11:30:00 -0500","14.727"
"18776","25-08-24 11:35:00 -0500","14.941"
"18777","25-08-24 11:40:00 -0500","22.084"
"18778","25-08-24 11:45:00 -0500","18.008"
"18779","25-08-24 11:50:00 -0500","15.885"
"18780","25-08-24 11:55:00 -0500","14.877"
"18781","25-08-24 12:00:00 -0500","15.327"
"18782","25-08-24 12:05:00 -0500","14.491"
"18783","25-08-24 12:10:00 -0500","14.941"
"18784","25-08-24 12:15:00 -0500","14.577"
"18785","25-08-24 12:20:00 -0500","14.877"
"18786","25-08-24 12:25:00 -0500","14.984"
"18787","25-08-24 12:30:00 -0500","14.083"
"18788","25-08-24 12:35:00 -0500","13.655"
"18789","25-08-24 12:40:00 -0500","13.697"
"18790","25-08-24 12:45:00 -0500","13.826"
"18791","25-08-24 12:50:00 -0500","14.362"
"18792","25-08-24 12:55:00 -0500","17.966"
"18793","25-08-24 13:00:00 -0500","24.4"
"18794","25-08-24 13:05:00 -0500","19.746"
"18795","25-08-24 13:10:00 -0500","17.408"
"18796","25-08-24 13:15:00 -0500","17.537"
"18797","25-08-24 13:20:00 -0500","13.976"
"18798","25-08-24 13:25:00 -0500","13.054"
"18799","25-08-24 13:30:00 -0500","12.496"
"18800","25-08-24 13:35:00 -0500","11.939"
"18801","25-08-24 13:40:00 -0500","14.384"
"18802","25-08-24 13:45:00 -0500","19.553"
"18803","25-08-24 13:50:00 -0500","20.582"
"18804","25-08-24 13:55:00 -0500","15.714"
"18805","25-08-24 14:00:00 -0500","15.177"
"18806","25-08-24 14:05:00 -0500","13.462"
"18807","25-08-24 14:10:00 -0500","11.939"
"18808","25-08-24 14:15:00 -0500","9.15"
"18809","25-08-24 14:20:00 -0500","11.231"
"18810","25-08-24 14:25:00 -0500","13.612"
"18811","25-08-24 14:30:00 -0500","17.386"
"18812","25-08-24 14:35:00 -0500","15.842"
"18813","25-08-24 14:40:00 -0500","15.521"
"18814","25-08-24 14:45:00 -0500","13.676"
"18815","25-08-24 14:50:00 -0500","14.083"
"18816","25-08-24 14:55:00 -0500","13.976"
"18817","25-08-24 15:00:00 -0500","13.462"
"18818","25-08-24 15:05:00 -0500","14.512"
"18819","25-08-24 15:10:00 -0500","17.108"
"18820","25-08-24 15:15:00 -0500","15.22"
"18821","25-08-24 15:20:00 -0500","16.164"
"18822","25-08-24 15:25:00 -0500","19.681"
"18823","25-08-24 15:30:00 -0500","20.046"
"18824","25-08-24 15:35:00 -0500","21.955"
"18825","25-08-24 15:40:00 -0500","22.019"
"18826","25-08-24 15:45:00 -0500","20.968"
"18827","25-08-24 15:50:00 -0500","21.376"
"18828","25-08-24 15:55:00 -0500","21.033"
"18829","25-08-24 16:00:00 -0500","19.96"
"18830","25-08-24 16:05:00 -0500","19.081"
"18831","25-08-24 16:10:00 -0500","18.309"
"18832","25-08-24 16:15:00 -0500","16.378"
"18833","25-08-24 16:20:00 -0500","17.236"
"18834","25-08-24 16:25:00 -0500","17.622"
"18835","25-08-24 16:30:00 -0500","17.365"
"18836","25-08-24 16:35:00 -0500","17.086"
"18837","25-08-24 16:40:00 -0500","17.043"
"18838","25-08-24 16:45:00 -0500","16.529"
"18839","25-08-24 16:50:00 -0500","16.228"
"18840","25-08-24 16:55:00 -0500","15.885"
"18841","25-08-24 17:00:00 -0500","15.628"
"18842","25-08-24 17:05:00 -0500","14.856"
"18843","25-08-24 17:10:00 -0500","11.917"
"18844","25-08-24 17:15:00 -0500","11.574"
"18845","25-08-24 17:20:00 -0500","11.338"
"18846","25-08-24 17:25:00 -0500","11.188"
"18847","25-08-24 17:30:00 -0500","10.909"
"18848","25-08-24 17:35:00 -0500","10.566"
"18849","25-08-24 17:40:00 -0500","10.33"
"18850","25-08-24 17:45:00 -0500","10.094"
"18851","25-08-24 17:50:00 -0500","9.494"
"18852","25-08-24 17:55:00 -0500","9.129"
"18853","25-08-24 18:00:00 -0500","8.614"
"18854","25-08-24 18:05:00 -0500","8.228"
"18855","25-08-24 18:10:00 -0500","7.928"
"18856","25-08-24 18:15:00 -0500","8.25"
"18857","25-08-24 18:20:00 -0500","7.907"
"18858","25-08-24 18:25:00 -0500","7.864"
"18859","25-08-24 18:30:00 -0500","7.799"
"18860","25-08-24 18:35:00 -0500","7.756"
"18861","25-08-24 18:40:00 -0500","7.778"
"18862","25-08-24 18:45:00 -0500","7.285"
"18863","25-08-24 18:50:00 -0500","7.199"
"18864","25-08-24 18:55:00 -0500","7.478"
"18865","25-08-24 19:00:00 -0500","7.091"
"18866","25-08-24 19:05:00 -0500","5.783"
"18867","25-08-24 19:10:00 -0500","5.955"
"18868","25-08-24 19:15:00 -0500","6.212"
"18869","25-08-24 19:20:00 -0500","6.255"
"18870","25-08-24 19:25:00 -0500","5.998"
"18871","25-08-24 19:30:00 -0500","5.848"
"18872","25-08-24 19:35:00 -0500","5.676"
"18873","25-08-24 19:40:00 -0500","5.805"
"18874","25-08-24 19:45:00 -0500","5.955"
